fueltype;gearbox;price
diesel;manuell;599.0
benzin;manuell;5500.0
diesel;manuell;6990.0
benzin;manuell;4900.0
benzin;manuell;400.0
diesel;manuell;4500.0
benzin;manuell;950.0
benzin;manuell;1799.0
diesel;manuell;3000.0
benzin;manuell;800.0
benzin;automatik;11500.0
diesel;manuell;3999.0
benzin;automatik;9100.0
benzin;manuell;2000.0
benzin;manuell;1400.0
diesel;automatik;5900.0
benzin;manuell;849.0
benzin;manuell;2300.0
benzin;automatik;9200.0
;manuell;1700.0
benzin;manuell;11500.0
benzin;manuell;1700.0
benzin;manuell;12990.0
diesel;manuell;5799.0
diesel;manuell;4000.0
benzin;manuell;500.0
benzin;automatik;0.0
diesel;manuell;1850.0
;automatik;25000.0
diesel;manuell;4000.0
benzin;manuell;950.0
diesel;manuell;4600.0
benzin;manuell;6900.0
benzin;manuell;3950.0
benzin;manuell;599.0
benzin;manuell;12900.0
diesel;;3500.0
benzin;manuell;1799.0
benzin;manuell;8500.0
diesel;automatik;1399.0
benzin;;1790.0
diesel;manuell;1000.0
benzin;automatik;5500.0
benzin;manuell;5400.0
diesel;automatik;7350.0
diesel;manuell;0.0
benzin;automatik;15990.0
;manuell;9500.0
diesel;manuell;7999.0
diesel;manuell;5950.0
benzin;automatik;5699.0
diesel;manuell;800.0
;manuell;1190.0
benzin;manuell;24400.0
benzin;manuell;1212.0
benzin;manuell;2590.0
diesel;manuell;0.0
benzin;automatik;5400.0
benzin;manuell;3800.0
diesel;automatik;6600.0
benzin;manuell;1000.0
;manuell;3000.0
benzin;automatik;2400.0
benzin;manuell;9999.0
diesel;manuell;1700.0
diesel;manuell;5100.0
diesel;automatik;15000.0
benzin;manuell;5400.0
benzin;manuell;1650.0
benzin;manuell;700.0
benzin;manuell;1995.0
benzin;manuell;750.0
benzin;manuell;3200.0
benzin;manuell;120.0
benzin;manuell;1800.0
benzin;manuell;7450.0
diesel;;15490.0
diesel;manuell;16400.0
diesel;automatik;17700.0
benzin;automatik;2400.0
benzin;manuell;490.0
benzin;manuell;700.0
diesel;manuell;999.0
benzin;manuell;550.0
diesel;manuell;3800.0
diesel;manuell;1799.0
;manuell;4600.0
;manuell;1650.0
benzin;manuell;1890.0
benzin;manuell;1000.0
;manuell;0.0
benzin;manuell;600.0
diesel;manuell;1900.0
;manuell;600.0
benzin;manuell;16960.0
benzin;automatik;250.0
benzin;manuell;6250.0
diesel;automatik;26500.0
diesel;manuell;7900.0
;;250.0
benzin;automatik;5300.0
diesel;manuell;7500.0
benzin;automatik;14400.0
benzin;manuell;2100.0
benzin;manuell;400.0
benzin;manuell;249.0
benzin;;350.0
;manuell;600.0
lpg;manuell;7150.0
benzin;manuell;20900.0
diesel;manuell;3400.0
benzin;automatik;5800.0
diesel;manuell;5500.0
diesel;automatik;11990.0
benzin;manuell;25345.0
benzin;manuell;4950.0
diesel;manuell;17800.0
benzin;manuell;888.0
benzin;;555.0
benzin;manuell;10900.0
benzin;manuell;2349.0
diesel;automatik;3550.0
diesel;manuell;12500.0
;manuell;1650.0
diesel;automatik;13000.0
benzin;automatik;7900.0
benzin;automatik;2200.0
benzin;manuell;850.0
benzin;manuell;1500.0
lpg;manuell;3300.0
diesel;manuell;2500.0
benzin;manuell;450.0
diesel;manuell;6300.0
diesel;manuell;10000.0
diesel;manuell;950.0
diesel;automatik;9000.0
benzin;;1300.0
benzin;manuell;1390.0
diesel;manuell;4200.0
benzin;manuell;9299.0
benzin;manuell;6399.0
benzin;manuell;8500.0
benzin;manuell;1900.0
benzin;manuell;5600.0
benzin;manuell;3300.0
benzin;manuell;1350.0
diesel;automatik;51000.0
benzin;manuell;3000.0
benzin;automatik;2100.0
benzin;automatik;10900.0
benzin;manuell;6299.0
diesel;manuell;18500.0
benzin;manuell;1300.0
benzin;automatik;4200.0
benzin;manuell;4450.0
;;1200.0
diesel;manuell;7777.0
benzin;manuell;2000.0
benzin;manuell;4200.0
benzin;manuell;2800.0
benzin;automatik;10999.0
benzin;automatik;1999.0
diesel;manuell;3999.0
diesel;automatik;6490.0
benzin;automatik;4490.0
benzin;manuell;6050.0
benzin;manuell;1.0
diesel;automatik;50950.0
diesel;manuell;7299.0
benzin;manuell;5500.0
benzin;manuell;1500.0
benzin;manuell;350.0
benzin;manuell;800.0
benzin;automatik;1199.0
benzin;manuell;6199.0
diesel;manuell;4900.0
benzin;manuell;4000.0
diesel;manuell;3050.0
diesel;manuell;8350.0
benzin;manuell;450.0
benzin;automatik;1400.0
diesel;manuell;12400.0
benzin;manuell;8900.0
;manuell;12900.0
benzin;manuell;799.0
benzin;manuell;20990.0
diesel;automatik;3700.0
diesel;automatik;5500.0
benzin;manuell;2350.0
benzin;manuell;5200.0
diesel;manuell;6800.0
benzin;manuell;700.0
;manuell;1550.0
benzin;manuell;850.0
diesel;automatik;11000.0
benzin;manuell;9700.0
benzin;manuell;3999.0
diesel;manuell;7500.0
;manuell;2000.0
benzin;manuell;600.0
benzin;automatik;3950.0
diesel;manuell;1800.0
diesel;manuell;33499.0
diesel;manuell;2001.0
diesel;automatik;24750.0
benzin;manuell;2650.0
benzin;manuell;4450.0
diesel;manuell;8000.0
diesel;automatik;14499.0
benzin;manuell;1780.0
diesel;manuell;5100.0
benzin;manuell;0.0
diesel;manuell;0.0
;;1900.0
benzin;manuell;1500.0
benzin;manuell;5750.0
diesel;automatik;15700.0
benzin;manuell;7924.0
benzin;automatik;4950.0
diesel;manuell;0.0
diesel;automatik;12990.0
benzin;manuell;3999.0
benzin;manuell;1500.0
benzin;manuell;0.0
diesel;automatik;42500.0
benzin;manuell;1000.0
benzin;automatik;2699.0
benzin;manuell;2490.0
;manuell;450.0
benzin;manuell;2500.0
diesel;manuell;5450.0
benzin;manuell;350.0
diesel;manuell;5200.0
;automatik;1199.0
benzin;manuell;1500.0
benzin;manuell;3500.0
lpg;manuell;1850.0
;manuell;6750.0
benzin;manuell;4500.0
diesel;manuell;14990.0
benzin;manuell;1900.0
diesel;manuell;1800.0
diesel;manuell;12500.0
diesel;manuell;23950.0
benzin;manuell;1100.0
benzin;manuell;42900.0
benzin;;980.0
benzin;manuell;18600.0
benzin;manuell;200.0
diesel;automatik;8900.0
benzin;automatik;10500.0
benzin;manuell;1550.0
diesel;automatik;5200.0
benzin;manuell;1100.0
benzin;manuell;2950.0
;;30.0
benzin;;2350.0
benzin;manuell;4900.0
diesel;manuell;2500.0
diesel;automatik;4990.0
benzin;manuell;550.0
benzin;manuell;390.0
benzin;manuell;1600.0
diesel;automatik;2500.0
benzin;manuell;2250.0
diesel;manuell;1500.0
benzin;manuell;0.0
benzin;manuell;3550.0
diesel;manuell;7100.0
benzin;manuell;500.0
benzin;manuell;2000.0
benzin;manuell;3999.0
diesel;;1300.0
benzin;manuell;999.0
diesel;manuell;280.0
diesel;manuell;5999.0
benzin;manuell;690.0
diesel;automatik;25000.0
benzin;manuell;850.0
benzin;manuell;450.0
benzin;manuell;3450.0
diesel;automatik;9599.0
diesel;automatik;25900.0
benzin;manuell;1999.0
benzin;manuell;2800.0
benzin;manuell;1350.0
benzin;manuell;560.0
benzin;manuell;800.0
benzin;manuell;6940.0
benzin;manuell;1300.0
diesel;manuell;1450.0
benzin;manuell;3500.0
benzin;manuell;1200.0
benzin;manuell;3250.0
benzin;manuell;35911.0
diesel;manuell;5299.0
diesel;manuell;3500.0
diesel;manuell;2800.0
diesel;manuell;5800.0
benzin;automatik;13490.0
benzin;manuell;650.0
benzin;manuell;27300.0
benzin;manuell;2400.0
benzin;manuell;4900.0
benzin;manuell;5790.0
benzin;manuell;7000.0
benzin;automatik;4700.0
benzin;manuell;899.0
benzin;manuell;1800.0
benzin;manuell;1450.0
benzin;manuell;2600.0
benzin;manuell;14990.0
benzin;manuell;2700.0
benzin;manuell;5200.0
benzin;manuell;3200.0
diesel;automatik;20000.0
diesel;automatik;36890.0
;manuell;0.0
diesel;manuell;1600.0
diesel;manuell;6799.0
diesel;manuell;1200.0
;manuell;400.0
benzin;manuell;199.0
benzin;;7500.0
benzin;manuell;2199.0
diesel;manuell;1500.0
benzin;manuell;3299.0
benzin;manuell;1200.0
benzin;manuell;750.0
benzin;automatik;2200.0
benzin;manuell;1099.0
benzin;manuell;3500.0
benzin;manuell;1150.0
benzin;manuell;1300.0
benzin;manuell;650.0
lpg;manuell;4000.0
diesel;automatik;14500.0
benzin;manuell;3599.0
;;300.0
;manuell;3500.0
benzin;automatik;999.0
benzin;manuell;3590.0
diesel;;2250.0
;;1.0
benzin;manuell;4200.0
benzin;manuell;500.0
diesel;manuell;5000.0
benzin;manuell;900.0
benzin;manuell;1900.0
;;135.0
benzin;manuell;18999.0
benzin;manuell;850.0
benzin;manuell;1490.0
benzin;manuell;799.0
benzin;manuell;400.0
diesel;automatik;8150.0
benzin;manuell;1499.0
benzin;manuell;1740.0
benzin;automatik;7999.0
benzin;automatik;5350.0
benzin;manuell;13450.0
diesel;automatik;3800.0
diesel;manuell;2800.0
benzin;manuell;1700.0
diesel;manuell;10999.0
benzin;manuell;999.0
andere;;850.0
benzin;manuell;8900.0
;manuell;8599.0
benzin;manuell;1100.0
diesel;manuell;8000.0
benzin;manuell;5595.0
benzin;manuell;2000.0
benzin;;400.0
diesel;manuell;7500.0
;automatik;4900.0
benzin;manuell;4999.0
benzin;manuell;11000.0
benzin;manuell;7550.0
;manuell;2300.0
benzin;manuell;8900.0
diesel;manuell;7980.0
diesel;automatik;18000.0
benzin;manuell;400.0
diesel;manuell;14300.0
benzin;manuell;2300.0
benzin;manuell;6400.0
diesel;automatik;20000.0
benzin;automatik;4499.0
benzin;manuell;728.0
benzin;manuell;2400.0
diesel;manuell;24000.0
benzin;automatik;15900.0
benzin;manuell;300.0
benzin;manuell;12899.0
benzin;automatik;27999.0
benzin;manuell;1150.0
diesel;manuell;16000.0
benzin;manuell;4150.0
benzin;manuell;4350.0
benzin;manuell;1400.0
benzin;automatik;1100.0
diesel;manuell;23850.0
benzin;manuell;9999.0
diesel;manuell;6200.0
diesel;manuell;3500.0
benzin;manuell;7700.0
benzin;automatik;1350.0
benzin;manuell;2999.0
benzin;manuell;12200.0
benzin;manuell;1000.0
benzin;manuell;3500.0
diesel;manuell;2600.0
diesel;manuell;16400.0
benzin;manuell;1700.0
diesel;automatik;26000.0
benzin;manuell;2199.0
diesel;manuell;3699.0
benzin;manuell;4090.0
benzin;manuell;650.0
diesel;manuell;4900.0
diesel;manuell;2500.0
diesel;automatik;23300.0
benzin;manuell;950.0
diesel;automatik;1100.0
benzin;manuell;4100.0
benzin;manuell;5600.0
benzin;manuell;4000.0
benzin;automatik;5799.0
diesel;manuell;4300.0
benzin;manuell;600.0
benzin;manuell;500.0
benzin;manuell;11500.0
benzin;automatik;1000.0
;manuell;300.0
benzin;manuell;1700.0
diesel;manuell;4490.0
benzin;manuell;6800.0
;manuell;2000.0
benzin;manuell;1500.0
benzin;manuell;2.0
;;950.0
benzin;manuell;10999.0
benzin;manuell;0.0
benzin;manuell;1400.0
benzin;manuell;600.0
benzin;manuell;2600.0
benzin;manuell;2150.0
benzin;manuell;3900.0
diesel;manuell;3199.0
benzin;manuell;3200.0
diesel;automatik;5200.0
benzin;manuell;1390.0
diesel;manuell;29100.0
benzin;automatik;39900.0
benzin;manuell;7660.0
;manuell;2800.0
benzin;automatik;0.0
benzin;manuell;6575.0
diesel;automatik;7255.0
benzin;automatik;2390.0
benzin;manuell;8888.0
benzin;manuell;350.0
benzin;manuell;8499.0
benzin;manuell;750.0
diesel;automatik;14900.0
diesel;automatik;1500.0
benzin;manuell;5200.0
benzin;manuell;4350.0
benzin;manuell;880.0
benzin;manuell;2600.0
;manuell;0.0
;automatik;28599.0
benzin;manuell;2500.0
;manuell;2353.0
benzin;manuell;1100.0
;manuell;0.0
diesel;automatik;34700.0
benzin;manuell;1350.0
diesel;automatik;7500.0
;manuell;1000.0
benzin;manuell;7700.0
diesel;automatik;14700.0
benzin;manuell;0.0
benzin;manuell;0.0
diesel;automatik;15000.0
benzin;automatik;2600.0
diesel;automatik;1990.0
diesel;manuell;1750.0
benzin;manuell;950.0
benzin;manuell;250.0
diesel;manuell;13000.0
benzin;manuell;1599.0
benzin;manuell;1590.0
benzin;manuell;6299.0
benzin;manuell;7950.0
benzin;;4450.0
benzin;manuell;7900.0
diesel;;2800.0
benzin;manuell;14999.0
benzin;manuell;999.0
diesel;manuell;3800.0
diesel;manuell;850.0
benzin;manuell;500.0
benzin;manuell;900.0
diesel;automatik;6499.0
diesel;manuell;9250.0
diesel;manuell;8000.0
diesel;manuell;4590.0
diesel;automatik;2750.0
diesel;manuell;2250.0
benzin;;8100.0
;manuell;799.0
diesel;automatik;25290.0
diesel;manuell;10990.0
benzin;manuell;1100.0
benzin;manuell;5289.0
benzin;automatik;600.0
benzin;automatik;4000.0
diesel;automatik;19499.0
benzin;manuell;8700.0
benzin;manuell;1450.0
benzin;;400.0
benzin;manuell;3490.0
diesel;manuell;4200.0
benzin;manuell;500.0
diesel;manuell;1500.0
lpg;manuell;799.0
benzin;manuell;1400.0
;manuell;560.0
diesel;manuell;16999.0
diesel;;0.0
benzin;manuell;1950.0
;manuell;999.0
benzin;manuell;950.0
diesel;manuell;1100.0
benzin;manuell;890.0
diesel;automatik;11900.0
diesel;automatik;29500.0
benzin;manuell;5400.0
benzin;manuell;2850.0
benzin;manuell;950.0
benzin;manuell;11111.0
benzin;manuell;2000.0
diesel;manuell;9000.0
benzin;manuell;150.0
benzin;manuell;30.0
benzin;manuell;1899.0
benzin;manuell;800.0
benzin;manuell;1300.0
benzin;manuell;700.0
diesel;manuell;8800.0
benzin;manuell;16800.0
benzin;automatik;5890.0
benzin;manuell;4800.0
diesel;manuell;11650.0
benzin;manuell;749.0
benzin;manuell;14500.0
benzin;manuell;1800.0
benzin;manuell;599.0
benzin;manuell;250.0
diesel;manuell;7000.0
benzin;manuell;1500.0
benzin;automatik;3600.0
;manuell;1400.0
benzin;manuell;600.0
benzin;manuell;4550.0
benzin;manuell;12999.0
benzin;manuell;1000.0
benzin;automatik;9900.0
benzin;manuell;6200.0
benzin;manuell;8400.0
benzin;manuell;5500.0
benzin;automatik;19995.0
diesel;manuell;0.0
diesel;manuell;6900.0
diesel;manuell;395.0
diesel;manuell;5200.0
benzin;manuell;1150.0
diesel;manuell;3850.0
diesel;manuell;2300.0
benzin;manuell;1500.0
benzin;manuell;1500.0
benzin;manuell;500.0
benzin;;2700.0
benzin;manuell;1000.0
benzin;manuell;1690.0
;manuell;2999.0
diesel;automatik;1600.0
benzin;manuell;48000.0
diesel;manuell;10000.0
diesel;manuell;1800.0
benzin;manuell;6400.0
diesel;automatik;20999.0
diesel;automatik;9500.0
benzin;manuell;650.0
benzin;automatik;7900.0
diesel;automatik;4499.0
diesel;automatik;12000.0
diesel;manuell;999.0
benzin;manuell;10950.0
diesel;automatik;4000.0
diesel;automatik;8990.0
diesel;manuell;7900.0
benzin;manuell;799.0
;manuell;1850.0
benzin;manuell;250.0
diesel;manuell;12900.0
benzin;manuell;0.0
benzin;manuell;750.0
benzin;manuell;2000.0
benzin;automatik;1390.0
benzin;manuell;6880.0
diesel;manuell;2850.0
benzin;manuell;1399.0
diesel;automatik;10599.0
benzin;manuell;650.0
benzin;manuell;0.0
benzin;manuell;800.0
diesel;manuell;2450.0
benzin;manuell;7450.0
benzin;manuell;1999.0
diesel;manuell;4999.0
benzin;automatik;17900.0
;automatik;1300.0
diesel;manuell;1500.0
benzin;manuell;1200.0
diesel;manuell;16990.0
diesel;manuell;6400.0
benzin;manuell;750.0
benzin;manuell;650.0
benzin;manuell;2450.0
diesel;automatik;7999.0
diesel;manuell;5490.0
benzin;manuell;500.0
;manuell;1099.0
diesel;manuell;18950.0
benzin;manuell;10250.0
benzin;manuell;3500.0
diesel;automatik;3000.0
benzin;manuell;550.0
diesel;manuell;2100.0
diesel;automatik;20500.0
benzin;manuell;7200.0
diesel;manuell;5850.0
benzin;manuell;749.0
benzin;manuell;1300.0
;manuell;4500.0
benzin;manuell;600.0
benzin;manuell;1800.0
diesel;manuell;10500.0
benzin;manuell;1850.0
diesel;manuell;21500.0
diesel;manuell;12900.0
diesel;manuell;1199.0
benzin;manuell;900.0
benzin;manuell;120.0
diesel;automatik;5900.0
benzin;manuell;3399.0
benzin;manuell;550.0
diesel;manuell;16900.0
diesel;manuell;12700.0
benzin;manuell;600.0
benzin;manuell;899.0
diesel;manuell;8450.0
benzin;manuell;150.0
benzin;manuell;5150.0
benzin;automatik;1500.0
benzin;manuell;4590.0
lpg;automatik;2600.0
benzin;manuell;8499.0
benzin;manuell;500.0
benzin;manuell;1200.0
benzin;manuell;2399.0
benzin;manuell;980.0
benzin;manuell;14990.0
benzin;manuell;200.0
benzin;automatik;1280.0
benzin;manuell;8000.0
benzin;manuell;700.0
benzin;manuell;899.0
diesel;manuell;4999.0
benzin;manuell;300.0
diesel;manuell;5499.0
diesel;manuell;43550.0
benzin;manuell;1650.0
benzin;automatik;3900.0
diesel;manuell;8500.0
;automatik;2150.0
benzin;manuell;500.0
diesel;manuell;1800.0
benzin;manuell;750.0
benzin;manuell;3000.0
benzin;manuell;5700.0
benzin;manuell;500.0
benzin;manuell;850.0
benzin;manuell;16990.0
;manuell;2999.0
diesel;manuell;11300.0
benzin;manuell;4000.0
diesel;automatik;8950.0
benzin;automatik;1700.0
diesel;automatik;19990.0
diesel;manuell;1199.0
benzin;manuell;850.0
benzin;manuell;1300.0
benzin;automatik;39900.0
benzin;automatik;1000.0
benzin;manuell;2800.0
diesel;manuell;30000.0
diesel;manuell;2750.0
benzin;automatik;299.0
;manuell;8200.0
cng;manuell;7649.0
benzin;manuell;950.0
diesel;automatik;19999.0
benzin;manuell;1000.0
diesel;;1450.0
benzin;manuell;4900.0
diesel;manuell;1899.0
benzin;manuell;1300.0
benzin;manuell;0.0
benzin;manuell;7890.0
benzin;automatik;2800.0
benzin;manuell;1250.0
benzin;manuell;5950.0
elektro;manuell;0.0
benzin;automatik;24987.0
benzin;automatik;15500.0
benzin;manuell;0.0
diesel;manuell;15750.0
benzin;manuell;1450.0
benzin;manuell;2900.0
;manuell;11000.0
benzin;manuell;11999.0
benzin;automatik;0.0
benzin;manuell;0.0
diesel;manuell;7700.0
diesel;automatik;37000.0
benzin;manuell;2900.0
benzin;manuell;0.0
diesel;manuell;14295.0
benzin;manuell;15000.0
benzin;manuell;1399.0
benzin;manuell;13500.0
benzin;manuell;350.0
;manuell;550.0
;manuell;0.0
diesel;manuell;2250.0
diesel;manuell;19900.0
benzin;manuell;980.0
diesel;manuell;6550.0
benzin;manuell;8750.0
;;400.0
benzin;manuell;6499.0
benzin;manuell;2900.0
diesel;automatik;21950.0
;manuell;0.0
diesel;manuell;22900.0
benzin;manuell;2250.0
;manuell;6700.0
;;12.0
benzin;manuell;2750.0
diesel;manuell;1250.0
diesel;manuell;1950.0
benzin;automatik;9300.0
benzin;manuell;400.0
benzin;manuell;6500.0
;manuell;1999.0
diesel;manuell;760.0
benzin;manuell;3100.0
benzin;;1200.0
diesel;;1800.0
diesel;;400.0
benzin;manuell;7900.0
diesel;manuell;59900.0
benzin;manuell;7300.0
benzin;automatik;16899.0
benzin;automatik;1600.0
diesel;manuell;5000.0
diesel;manuell;8900.0
;;799.0
benzin;;999.0
diesel;automatik;7700.0
benzin;automatik;16350.0
diesel;manuell;5200.0
benzin;automatik;180.0
benzin;manuell;9750.0
diesel;manuell;2600.0
benzin;manuell;21800.0
benzin;manuell;11900.0
diesel;manuell;1200.0
diesel;automatik;29500.0
benzin;manuell;2986.0
;;0.0
benzin;manuell;1099.0
diesel;manuell;2800.0
benzin;manuell;400.0
benzin;manuell;780.0
benzin;manuell;690.0
diesel;manuell;0.0
diesel;manuell;2100.0
benzin;manuell;3250.0
benzin;manuell;1500.0
benzin;manuell;500.0
benzin;automatik;2450.0
diesel;automatik;7400.0
diesel;automatik;14499.0
benzin;manuell;18500.0
diesel;manuell;3700.0
diesel;manuell;1100.0
benzin;manuell;1500.0
;manuell;1499.0
benzin;manuell;2850.0
benzin;manuell;2500.0
diesel;manuell;0.0
benzin;automatik;5000.0
benzin;manuell;600.0
;automatik;0.0
benzin;manuell;5600.0
diesel;automatik;18999.0
benzin;manuell;250.0
benzin;manuell;10500.0
benzin;;580.0
diesel;manuell;3900.0
benzin;manuell;9500.0
benzin;manuell;7200.0
benzin;manuell;199.0
benzin;manuell;1099.0
benzin;automatik;3600.0
diesel;manuell;3500.0
diesel;manuell;10800.0
benzin;manuell;950.0
benzin;manuell;1798.0
benzin;manuell;1000.0
benzin;manuell;1350.0
;manuell;450.0
diesel;manuell;100000.0
benzin;manuell;1050.0
diesel;;1990.0
benzin;manuell;2995.0
benzin;automatik;16250.0
diesel;manuell;1800.0
benzin;automatik;230.0
benzin;manuell;4200.0
;manuell;500.0
;manuell;1400.0
diesel;manuell;12500.0
benzin;manuell;1500.0
benzin;manuell;6200.0
benzin;;1350.0
;manuell;4399.0
diesel;manuell;8199.0
benzin;manuell;2299.0
benzin;automatik;27300.0
benzin;manuell;290.0
diesel;;5000.0
benzin;manuell;5500.0
benzin;automatik;25000.0
benzin;automatik;14900.0
benzin;manuell;300.0
diesel;manuell;3250.0
benzin;automatik;41964.0
benzin;automatik;18500.0
diesel;manuell;11599.0
benzin;manuell;4999.0
benzin;manuell;8300.0
benzin;manuell;4900.0
diesel;manuell;5850.0
benzin;manuell;7499.0
benzin;manuell;1350.0
benzin;automatik;1000.0
benzin;manuell;1150.0
diesel;manuell;0.0
benzin;manuell;380.0
benzin;manuell;450.0
diesel;automatik;11990.0
diesel;automatik;11250.0
benzin;manuell;3500.0
benzin;manuell;400.0
benzin;manuell;1350.0
benzin;manuell;4299.0
diesel;manuell;8500.0
benzin;manuell;8600.0
;;0.0
benzin;manuell;400.0
diesel;;6500.0
benzin;manuell;799.0
benzin;manuell;8450.0
;manuell;650.0
benzin;manuell;200.0
;manuell;700.0
benzin;manuell;400.0
diesel;manuell;1800.0
benzin;automatik;3650.0
benzin;manuell;890.0
;manuell;400.0
diesel;manuell;9999.0
diesel;manuell;11500.0
diesel;automatik;4999.0
benzin;manuell;450.0
diesel;manuell;11700.0
diesel;automatik;18490.0
;manuell;500.0
diesel;manuell;7499.0
benzin;manuell;5500.0
diesel;manuell;5500.0
benzin;manuell;3400.0
benzin;manuell;899.0
benzin;manuell;2900.0
;manuell;2300.0
benzin;manuell;4290.0
benzin;manuell;1390.0
diesel;manuell;4000.0
benzin;manuell;950.0
;;500.0
benzin;manuell;1490.0
diesel;manuell;2800.0
diesel;manuell;4190.0
diesel;automatik;14100.0
benzin;manuell;3990.0
benzin;manuell;2990.0
benzin;manuell;6990.0
benzin;manuell;1650.0
benzin;manuell;3750.0
;automatik;42999.0
benzin;manuell;1450.0
benzin;automatik;4600.0
benzin;manuell;4799.0
benzin;manuell;0.0
;;899.0
benzin;manuell;965.0
benzin;manuell;3500.0
diesel;automatik;4900.0
benzin;manuell;2300.0
diesel;manuell;2500.0
benzin;manuell;0.0
benzin;automatik;1300.0
benzin;manuell;5990.0
benzin;automatik;3600.0
diesel;manuell;4000.0
;;500.0
diesel;manuell;4699.0
benzin;manuell;3500.0
benzin;manuell;1599.0
benzin;automatik;14450.0
benzin;;0.0
benzin;manuell;500.0
benzin;manuell;3650.0
benzin;manuell;13990.0
benzin;manuell;300.0
benzin;manuell;370.0
;manuell;99.0
diesel;automatik;3700.0
diesel;automatik;1.0
;;150.0
diesel;manuell;4300.0
;;150.0
diesel;manuell;1200.0
;;175.0
lpg;manuell;600.0
benzin;manuell;500.0
benzin;manuell;1750.0
lpg;automatik;1800.0
benzin;manuell;1250.0
benzin;manuell;3990.0
benzin;automatik;9900.0
benzin;manuell;9200.0
diesel;manuell;500.0
benzin;manuell;3750.0
;manuell;1100.0
benzin;manuell;3450.0
diesel;manuell;2750.0
benzin;manuell;3600.0
diesel;manuell;3500.0
diesel;manuell;10500.0
benzin;manuell;12900.0
benzin;manuell;6500.0
benzin;manuell;6990.0
