vehicletype;price
;2199.0
kleinwagen;3699.0
kleinwagen;4090.0
limousine;650.0
bus;4900.0
bus;2500.0
suv;23300.0
limousine;950.0
kombi;1100.0
coupe;4100.0
bus;5600.0
kombi;4000.0
kleinwagen;5799.0
limousine;4300.0
kleinwagen;600.0
;500.0
limousine;11500.0
kleinwagen;1000.0
;300.0
bus;1700.0
kleinwagen;4490.0
limousine;6800.0
bus;2000.0
limousine;1500.0
bus;2.0
kombi;950.0
limousine;10999.0
;0.0
kleinwagen;1400.0
kleinwagen;600.0
cabrio;2600.0
limousine;2150.0
limousine;3900.0
limousine;3199.0
cabrio;3200.0
limousine;5200.0
kombi;1390.0
suv;29100.0
kombi;39900.0
cabrio;7660.0
bus;2800.0
kleinwagen;0.0
limousine;6575.0
kombi;7255.0
kombi;2390.0
limousine;8888.0
kleinwagen;350.0
kleinwagen;8499.0
kleinwagen;750.0
limousine;14900.0
bus;1500.0
kleinwagen;5200.0
kleinwagen;4350.0
;880.0
kleinwagen;2600.0
;0.0
limousine;28599.0
kombi;2500.0
kombi;2353.0
cabrio;1100.0
kleinwagen;0.0
bus;34700.0
kleinwagen;1350.0
limousine;7500.0
kleinwagen;1000.0
limousine;7700.0
bus;14700.0
limousine;0.0
coupe;0.0
limousine;15000.0
bus;2600.0
limousine;1990.0
kleinwagen;1750.0
kleinwagen;950.0
kleinwagen;250.0
coupe;13000.0
kleinwagen;1599.0
limousine;1590.0
limousine;6299.0
limousine;7950.0
coupe;4450.0
kleinwagen;7900.0
kombi;2800.0
cabrio;14999.0
cabrio;999.0
limousine;3800.0
kombi;850.0
kleinwagen;500.0
kleinwagen;900.0
limousine;6499.0
kombi;9250.0
limousine;8000.0
bus;4590.0
kleinwagen;2750.0
kombi;2250.0
limousine;8100.0
kombi;799.0
kombi;25290.0
suv;10990.0
bus;1100.0
andere;5289.0
limousine;600.0
kleinwagen;4000.0
kombi;19499.0
bus;8700.0
limousine;1450.0
kleinwagen;400.0
limousine;3490.0
coupe;4200.0
kleinwagen;500.0
bus;1500.0
limousine;799.0
limousine;1400.0
coupe;560.0
limousine;16999.0
coupe;0.0
limousine;1950.0
kleinwagen;999.0
bus;950.0
;1100.0
;890.0
suv;11900.0
suv;29500.0
kombi;5400.0
kleinwagen;2850.0
;950.0
limousine;11111.0
kombi;2000.0
kombi;9000.0
;150.0
limousine;30.0
limousine;1899.0
kleinwagen;800.0
kleinwagen;1300.0
andere;700.0
kombi;8800.0
limousine;16800.0
limousine;5890.0
cabrio;4800.0
limousine;11650.0
limousine;749.0
coupe;14500.0
;1800.0
kleinwagen;599.0
kleinwagen;250.0
limousine;7000.0
limousine;1500.0
kleinwagen;3600.0
kombi;1400.0
kleinwagen;600.0
cabrio;4550.0
cabrio;12999.0
limousine;1000.0
limousine;9900.0
cabrio;6200.0
limousine;8400.0
;5500.0
cabrio;19995.0
limousine;0.0
limousine;6900.0
kombi;395.0
limousine;5200.0
limousine;1150.0
limousine;3850.0
kombi;2300.0
kombi;1500.0
kleinwagen;1500.0
;500.0
kleinwagen;2700.0
limousine;1000.0
limousine;1690.0
;2999.0
limousine;1600.0
bus;48000.0
kombi;10000.0
bus;1800.0
kleinwagen;6400.0
bus;20999.0
limousine;9500.0
coupe;650.0
kombi;7900.0
limousine;4499.0
suv;12000.0
kombi;999.0
kombi;10950.0
;4000.0
kombi;8990.0
suv;7900.0
cabrio;799.0
cabrio;1850.0
kleinwagen;250.0
kombi;12900.0
kombi;0.0
kleinwagen;750.0
kleinwagen;2000.0
limousine;1390.0
kleinwagen;6880.0
limousine;2850.0
limousine;1399.0
suv;10599.0
cabrio;650.0
limousine;0.0
kleinwagen;800.0
kombi;2450.0
kleinwagen;7450.0
kleinwagen;1999.0
;4999.0
cabrio;17900.0
coupe;1300.0
kombi;1500.0
limousine;1200.0
suv;16990.0
kleinwagen;6400.0
kleinwagen;750.0
limousine;650.0
limousine;2450.0
limousine;7999.0
bus;5490.0
limousine;500.0
coupe;1099.0
limousine;18950.0
cabrio;10250.0
kleinwagen;3500.0
kombi;3000.0
limousine;550.0
limousine;2100.0
suv;20500.0
cabrio;7200.0
bus;5850.0
kleinwagen;749.0
limousine;1300.0
bus;4500.0
kleinwagen;600.0
coupe;1800.0
;10500.0
kleinwagen;1850.0
kombi;21500.0
limousine;12900.0
kombi;1199.0
bus;900.0
andere;120.0
kombi;5900.0
limousine;3399.0
;550.0
coupe;16900.0
bus;12700.0
bus;600.0
kombi;899.0
cabrio;8450.0
kleinwagen;150.0
kleinwagen;5150.0
limousine;1500.0
cabrio;4590.0
kombi;2600.0
bus;8499.0
bus;500.0
kleinwagen;1200.0
limousine;2399.0
limousine;980.0
cabrio;14990.0
limousine;200.0
bus;1280.0
limousine;8000.0
kleinwagen;700.0
limousine;899.0
limousine;4999.0
coupe;300.0
bus;5499.0
suv;43550.0
kombi;1650.0
suv;3900.0
kleinwagen;8500.0
;2150.0
;500.0
limousine;1800.0
kleinwagen;750.0
limousine;3000.0
limousine;5700.0
bus;500.0
kleinwagen;850.0
kombi;16990.0
;2999.0
limousine;11300.0
limousine;4000.0
bus;8950.0
limousine;1700.0
limousine;19990.0
kombi;1199.0
limousine;850.0
kleinwagen;1300.0
limousine;39900.0
;1000.0
kleinwagen;2800.0
suv;30000.0
kombi;2750.0
;299.0
;8200.0
kombi;7649.0
suv;950.0
suv;19999.0
kleinwagen;1000.0
kleinwagen;1450.0
kleinwagen;4900.0
kleinwagen;1899.0
;1300.0
;0.0
cabrio;7890.0
kleinwagen;2800.0
limousine;1250.0
cabrio;5950.0
limousine;0.0
cabrio;24987.0
limousine;15500.0
kleinwagen;0.0
limousine;15750.0
limousine;1450.0
kleinwagen;2900.0
;11000.0
kombi;11999.0
kombi;0.0
;0.0
bus;7700.0
suv;37000.0
limousine;2900.0
kleinwagen;0.0
coupe;14295.0
limousine;15000.0
kleinwagen;1399.0
limousine;13500.0
kleinwagen;350.0
;550.0
kleinwagen;0.0
;2250.0
bus;19900.0
kleinwagen;980.0
kombi;6550.0
cabrio;8750.0
;400.0
kleinwagen;6499.0
limousine;2900.0
suv;21950.0
kombi;0.0
kombi;22900.0
kleinwagen;2250.0
limousine;6700.0
;12.0
cabrio;2750.0
kombi;1250.0
kombi;1950.0
coupe;9300.0
kleinwagen;400.0
kombi;6500.0
kleinwagen;1999.0
limousine;760.0
limousine;3100.0
;1200.0
kombi;1800.0
;400.0
limousine;7900.0
suv;59900.0
limousine;7300.0
kombi;16899.0
limousine;1600.0
bus;5000.0
kombi;8900.0
;799.0
kombi;999.0
kombi;7700.0
kleinwagen;16350.0
limousine;5200.0
;180.0
limousine;9750.0
limousine;2600.0
kombi;21800.0
kleinwagen;11900.0
bus;1200.0
limousine;29500.0
kleinwagen;2986.0
;0.0
kleinwagen;1099.0
limousine;2800.0
kleinwagen;400.0
kleinwagen;780.0
kleinwagen;690.0
kombi;0.0
kombi;2100.0
kleinwagen;3250.0
;1500.0
kleinwagen;500.0
limousine;2450.0
bus;7400.0
limousine;14499.0
kombi;18500.0
kombi;3700.0
bus;1100.0
kleinwagen;1500.0
;1499.0
coupe;2850.0
andere;2500.0
limousine;0.0
limousine;5000.0
kleinwagen;600.0
limousine;0.0
kombi;5600.0
limousine;18999.0
kleinwagen;250.0
limousine;10500.0
limousine;580.0
kleinwagen;3900.0
limousine;9500.0
kombi;7200.0
;199.0
kombi;1099.0
kombi;3600.0
bus;3500.0
bus;10800.0
coupe;950.0
kleinwagen;1798.0
limousine;1000.0
kombi;1350.0
limousine;450.0
limousine;100000.0
kleinwagen;1050.0
kleinwagen;1990.0
kombi;2995.0
limousine;16250.0
andere;1800.0
kleinwagen;230.0
kleinwagen;4200.0
;500.0
;1400.0
suv;12500.0
kleinwagen;1500.0
cabrio;6200.0
kleinwagen;1350.0
;4399.0
suv;8199.0
kleinwagen;2299.0
limousine;27300.0
kleinwagen;290.0
limousine;5000.0
;5500.0
kombi;25000.0
kleinwagen;14900.0
limousine;300.0
;3250.0
cabrio;41964.0
cabrio;18500.0
kombi;11599.0
kleinwagen;4999.0
kleinwagen;8300.0
bus;4900.0
kleinwagen;5850.0
kleinwagen;7499.0
kleinwagen;1350.0
kleinwagen;1000.0
bus;1150.0
cabrio;0.0
kleinwagen;380.0
limousine;450.0
limousine;11990.0
kombi;11250.0
limousine;3500.0
kleinwagen;400.0
kleinwagen;1350.0
limousine;4299.0
kleinwagen;8500.0
limousine;8600.0
;0.0
;400.0
limousine;6500.0
kleinwagen;799.0
kombi;8450.0
;650.0
kleinwagen;200.0
;700.0
kombi;400.0
kombi;1800.0
coupe;3650.0
coupe;890.0
;400.0
kleinwagen;9999.0
limousine;11500.0
kombi;4999.0
kombi;450.0
kombi;11700.0
limousine;18490.0
;500.0
bus;7499.0
kleinwagen;5500.0
kombi;5500.0
limousine;3400.0
kleinwagen;899.0
limousine;2900.0
;2300.0
kleinwagen;4290.0
limousine;1390.0
limousine;4000.0
kleinwagen;950.0
andere;500.0
kombi;1490.0
limousine;2800.0
bus;4190.0
coupe;14100.0
cabrio;3990.0
bus;2990.0
limousine;6990.0
bus;1650.0
limousine;3750.0
bus;42999.0
kombi;1450.0
coupe;4600.0
bus;4799.0
kleinwagen;0.0
kleinwagen;899.0
kleinwagen;965.0
coupe;3500.0
limousine;4900.0
cabrio;2300.0
;2500.0
limousine;0.0
kombi;1300.0
bus;5990.0
limousine;3600.0
kleinwagen;4000.0
;500.0
kombi;4699.0
limousine;3500.0
limousine;1599.0
suv;14450.0
;0.0
kleinwagen;500.0
limousine;3650.0
cabrio;13990.0
kleinwagen;300.0
kombi;370.0
kombi;99.0
kombi;3700.0
kombi;1.0
;150.0
kombi;4300.0
;150.0
kombi;1200.0
;175.0
kombi;600.0
kleinwagen;500.0
cabrio;1750.0
limousine;1800.0
limousine;1250.0
bus;3990.0
cabrio;9900.0
cabrio;9200.0
kleinwagen;500.0
kombi;3750.0
limousine;1100.0
limousine;3450.0
bus;2750.0
;3600.0
kombi;3500.0
suv;10500.0
coupe;12900.0
kleinwagen;6500.0
kombi;6990.0
kombi;16000.0
kombi;33650.0
kleinwagen;2700.0
limousine;26650.0
bus;5200.0
kleinwagen;800.0
kleinwagen;450.0
limousine;1000.0
bus;3899.0
kombi;8950.0
kleinwagen;900.0
kombi;2500.0
coupe;500.0
kleinwagen;1750.0
kombi;7299.0
kleinwagen;1800.0
kleinwagen;800.0
bus;5400.0
suv;8000.0
kleinwagen;300.0
limousine;5650.0
suv;13950.0
kombi;1290.0
kleinwagen;300.0
limousine;500.0
limousine;14000.0
limousine;14600.0
cabrio;1900.0
limousine;1600.0
;350.0
limousine;2450.0
bus;1000.0
bus;6200.0
kombi;8499.0
suv;0.0
kleinwagen;0.0
suv;10300.0
limousine;3150.0
kombi;1000.0
kleinwagen;3500.0
kleinwagen;2650.0
kombi;8990.0
coupe;1000.0
coupe;6900.0
limousine;15999.0
kleinwagen;750.0
coupe;2200.0
kleinwagen;1700.0
limousine;10500.0
kleinwagen;4600.0
limousine;4100.0
;600.0
kombi;2700.0
limousine;2750.0
limousine;3290.0
kleinwagen;899.0
cabrio;4500.0
kombi;7800.0
kombi;4600.0
kombi;1150.0
suv;15450.0
kleinwagen;2500.0
kleinwagen;10950.0
kombi;2000.0
kombi;13990.0
kleinwagen;7200.0
kombi;450.0
limousine;1670.0
kleinwagen;4100.0
kleinwagen;75.0
;2999.0
kombi;17499.0
;300.0
kombi;7290.0
bus;3800.0
kombi;3650.0
;950.0
kombi;8500.0
limousine;5500.0
limousine;7000.0
kombi;9200.0
kombi;2790.0
kleinwagen;800.0
limousine;1150.0
kleinwagen;299.0
kombi;2300.0
cabrio;73999.0
bus;2500.0
coupe;6999.0
suv;1750.0
bus;4690.0
kombi;4100.0
coupe;25500.0
kombi;1100.0
limousine;4100.0
kleinwagen;350.0
limousine;690.0
limousine;3999.0
bus;3500.0
suv;16000.0
kombi;3500.0
limousine;1100.0
kleinwagen;1360.0
kombi;19980.0
limousine;1300.0
kleinwagen;500.0
kleinwagen;150.0
cabrio;12000.0
bus;690.0
kombi;16900.0
kombi;2700.0
limousine;900.0
suv;4480.0
;430.0
limousine;4800.0
;1500.0
kleinwagen;3500.0
;2500.0
kleinwagen;5850.0
limousine;17200.0
limousine;24850.0
;0.0
bus;3700.0
bus;3650.0
kleinwagen;449.0
limousine;3150.0
kleinwagen;2499.0
kombi;4490.0
limousine;3600.0
kombi;4690.0
kleinwagen;800.0
kleinwagen;2390.0
kombi;0.0
kleinwagen;1400.0
kleinwagen;6590.0
;4299.0
bus;1250.0
bus;9900.0
limousine;500.0
suv;3500.0
bus;1350.0
;450.0
kombi;2999.0
cabrio;3900.0
kombi;2990.0
limousine;2490.0
kleinwagen;3800.0
limousine;1200.0
kleinwagen;600.0
kombi;8500.0
limousine;1700.0
cabrio;6950.0
limousine;2200.0
suv;16500.0
andere;350.0
bus;5750.0
cabrio;29200.0
kleinwagen;1100.0
bus;0.0
kombi;1400.0
kleinwagen;1950.0
limousine;10450.0
limousine;12800.0
;750.0
limousine;625.0
kombi;250.0
kleinwagen;1599.0
limousine;16500.0
limousine;7400.0
kleinwagen;300.0
limousine;3390.0
coupe;23800.0
;1100.0
limousine;4750.0
cabrio;6150.0
kleinwagen;1200.0
;7999.0
suv;3980.0
coupe;13700.0
limousine;12000.0
limousine;2650.0
kombi;2222.0
bus;5250.0
kleinwagen;850.0
limousine;250.0
cabrio;3500.0
kleinwagen;2499.0
kleinwagen;2800.0
limousine;11490.0
limousine;9950.0
limousine;750.0
kombi;450.0
kleinwagen;3400.0
;350.0
;2000.0
kleinwagen;500.0
bus;5200.0
kombi;4899.0
kombi;1.0
limousine;4000.0
bus;3590.0
kombi;9900.0
kleinwagen;999.0
kombi;2200.0
bus;9500.0
cabrio;22495.0
kleinwagen;1450.0
kleinwagen;1750.0
;499.0
suv;7750.0
suv;5500.0
;4300.0
limousine;0.0
limousine;3600.0
suv;17800.0
limousine;1600.0
kleinwagen;5500.0
kombi;1500.0
limousine;600.0
bus;3200.0
cabrio;22500.0
limousine;11000.0
;3300.0
kleinwagen;1890.0
limousine;22000.0
cabrio;2276.0
kleinwagen;2600.0
limousine;6500.0
bus;12900.0
kombi;5300.0
suv;24500.0
bus;3300.0
suv;28750.0
cabrio;75600.0
limousine;2290.0
;1300.0
limousine;2990.0
suv;1000.0
;2299.0
bus;13900.0
andere;1800.0
kleinwagen;4300.0
kombi;700.0
kombi;15900.0
;300.0
kleinwagen;4100.0
kleinwagen;4495.0
cabrio;17900.0
kombi;33900.0
limousine;7950.0
limousine;1877.0
kleinwagen;1250.0
kleinwagen;1699.0
kombi;2500.0
kleinwagen;850.0
limousine;20000.0
limousine;8500.0
kleinwagen;2999.0
coupe;4990.0
bus;750.0
kombi;950.0
kombi;650.0
limousine;600.0
limousine;8250.0
kombi;1199.0
;8249.0
limousine;1500.0
bus;15390.0
kleinwagen;1399.0
limousine;2.0
coupe;899.0
limousine;1200.0
limousine;2250.0
;0.0
andere;2500.0
coupe;3150.0
cabrio;1000.0
limousine;3150.0
kleinwagen;3950.0
kleinwagen;4550.0
kleinwagen;1100.0
bus;3850.0
kleinwagen;3500.0
kleinwagen;2100.0
kombi;2600.0
;200.0
suv;11400.0
;1499.0
kombi;1200.0
cabrio;7500.0
kombi;1699.0
kombi;2300.0
;2499.0
bus;17307.0
kombi;2790.0
limousine;3200.0
;1500.0
kleinwagen;2450.0
limousine;9300.0
limousine;2900.0
kombi;18500.0
kleinwagen;1650.0
kleinwagen;1950.0
;2200.0
kombi;4500.0
cabrio;1900.0
kleinwagen;1200.0
kombi;6100.0
kombi;1799.0
kombi;1700.0
kombi;25000.0
kleinwagen;15000.0
kombi;3500.0
bus;3850.0
limousine;2999.0
;575.0
cabrio;27000.0
bus;3100.0
kombi;12999.0
limousine;27950.0
kleinwagen;850.0
kleinwagen;500.0
limousine;10333.0
bus;8450.0
kleinwagen;3650.0
limousine;1250.0
coupe;1250.0
kleinwagen;2800.0
coupe;4590.0
;3333.0
;4499.0
kombi;3950.0
limousine;7150.0
bus;2400.0
kleinwagen;8990.0
kleinwagen;2550.0
kombi;1600.0
kleinwagen;3799.0
bus;2700.0
;0.0
kombi;5500.0
bus;10250.0
limousine;1200.0
;3800.0
cabrio;15990.0
bus;6350.0
kleinwagen;13000.0
cabrio;3000.0
kleinwagen;150.0
kleinwagen;1750.0
;2500.0
kombi;1250.0
kleinwagen;750.0
limousine;1000.0
kombi;2950.0
kleinwagen;0.0
coupe;11555.0
kombi;17500.0
kleinwagen;2000.0
bus;1050.0
coupe;499.0
limousine;1600.0
;19300.0
limousine;100.0
limousine;2300.0
limousine;21850.0
kleinwagen;2000.0
limousine;399.0
suv;6595.0
;300.0
kombi;4980.0
limousine;290.0
suv;4900.0
kleinwagen;13299.0
kleinwagen;2000.0
kleinwagen;1100.0
kombi;7950.0
;4000.0
kombi;3400.0
;1390.0
kombi;28600.0
limousine;1100.0
limousine;3500.0
limousine;4950.0
;2399.0
bus;30900.0
kleinwagen;4444.0
coupe;6500.0
cabrio;800.0
kleinwagen;999.0
bus;3400.0
bus;36490.0
kombi;12995.0
kombi;11799.0
bus;23500.0
kleinwagen;700.0
limousine;3990.0
;950.0
limousine;500.0
limousine;1150.0
bus;7490.0
kombi;8500.0
limousine;19990.0
kombi;3780.0
kleinwagen;4400.0
limousine;699.0
suv;59999.0
;490.0
bus;2850.0
cabrio;12400.0
limousine;7900.0
limousine;11000.0
limousine;6950.0
limousine;3650.0
kleinwagen;280.0
kleinwagen;1150.0
;1390.0
coupe;3450.0
limousine;500.0
limousine;5900.0
bus;1800.0
kleinwagen;1200.0
kombi;1499.0
coupe;999.0
cabrio;32500.0
bus;12500.0
bus;6300.0
;6500.0
limousine;6300.0
limousine;1900.0
kleinwagen;997.0
kleinwagen;8887.0
kombi;4950.0
;699.0
limousine;6100.0
kleinwagen;4450.0
;750.0
limousine;1050.0
kombi;13980.0
;900.0
bus;999.0
;15800.0
limousine;10499.0
limousine;1099.0
kleinwagen;500.0
limousine;4300.0
;699.0
kleinwagen;5888.0
andere;2700.0
limousine;300.0
limousine;1150.0
kleinwagen;3500.0
kleinwagen;850.0
suv;2500.0
bus;5200.0
kleinwagen;3500.0
kleinwagen;10299.0
limousine;5500.0
limousine;14999.0
;200.0
kleinwagen;4900.0
kleinwagen;4800.0
kombi;4250.0
cabrio;26900.0
bus;8350.0
bus;1000.0
;350.0
kombi;1800.0
limousine;1000.0
kombi;11490.0
kleinwagen;7990.0
suv;4200.0
kleinwagen;1300.0
;2200.0
limousine;4300.0
kleinwagen;500.0
kombi;25500.0
;8950.0
kombi;990.0
kombi;1290.0
kombi;8199.0
cabrio;13900.0
bus;800.0
coupe;3300.0
;5999.0
kombi;650.0
coupe;3900.0
limousine;3950.0
bus;9100.0
kombi;1299.0
kombi;0.0
bus;27500.0
cabrio;3900.0
;3500.0
kombi;7200.0
kombi;3000.0
bus;2850.0
kombi;840.0
kleinwagen;1699.0
suv;18500.0
limousine;1699.0
limousine;13150.0
kombi;15000.0
suv;2500.0
cabrio;5000.0
suv;33800.0
kleinwagen;2699.0
kombi;3999.0
kleinwagen;1.0
limousine;1990.0
cabrio;3500.0
;7400.0
kombi;2700.0
kombi;3800.0
limousine;14600.0
limousine;19500.0
kombi;4880.0
limousine;1800.0
bus;2399.0
limousine;2600.0
limousine;8850.0
kombi;19999.0
cabrio;4450.0
kleinwagen;3300.0
limousine;4600.0
limousine;9999.0
limousine;11600.0
kombi;17000.0
kleinwagen;3000.0
cabrio;5500.0
kleinwagen;2800.0
kombi;6250.0
limousine;3999.0
kleinwagen;1150.0
kombi;14999.0
cabrio;3300.0
kleinwagen;1500.0
;2300.0
bus;17250.0
kleinwagen;1550.0
kombi;1500.0
andere;1850.0
bus;6000.0
limousine;4000.0
limousine;350.0
coupe;4400.0
coupe;14250.0
;2720.0
coupe;0.0
limousine;1500.0
limousine;8500.0
kleinwagen;1700.0
;4000.0
suv;26400.0
kombi;20750.0
cabrio;4400.0
;499.0
kombi;8300.0
;10700.0
;400.0
limousine;5990.0
;8000.0
cabrio;3390.0
limousine;0.0
;4500.0
limousine;3800.0
suv;1800.0
cabrio;11400.0
kleinwagen;333.0
limousine;3650.0
limousine;2390.0
limousine;1500.0
limousine;1300.0
bus;2100.0
kleinwagen;5750.0
kleinwagen;1300.0
limousine;500.0
kombi;4500.0
bus;3200.0
limousine;2200.0
limousine;9999.0
coupe;49999.0
;7200.0
limousine;1300.0
;1400.0
limousine;10490.0
coupe;6000.0
suv;14990.0
;2650.0
suv;0.0
kombi;1990.0
bus;300.0
kleinwagen;1100.0
kleinwagen;0.0
kleinwagen;4500.0
limousine;1750.0
limousine;950.0
kombi;13333.0
bus;13800.0
;9500.0
limousine;16999.0
kleinwagen;4999.0
kleinwagen;199.0
coupe;11300.0
limousine;3100.0
;200.0
limousine;700.0
kleinwagen;3000.0
kleinwagen;3990.0
kombi;1200.0
kombi;6500.0
kleinwagen;598.0
kombi;1200.0
kombi;22500.0
kombi;2600.0
;4500.0
limousine;17000.0
cabrio;8290.0
kleinwagen;7200.0
suv;23699.0
cabrio;2890.0
kleinwagen;1600.0
;1000.0
kombi;15780.0
kleinwagen;1400.0
kleinwagen;11250.0
limousine;2900.0
;6800.0
limousine;11499.0
kombi;4000.0
kombi;2900.0
coupe;3300.0
cabrio;4000.0
kleinwagen;6700.0
kleinwagen;14999.0
bus;749.0
cabrio;3300.0
;1800.0
kombi;1950.0
kleinwagen;799.0
coupe;17000.0
limousine;4600.0
kleinwagen;4750.0
limousine;2500.0
kombi;990.0
kombi;5990.0
bus;2700.0
limousine;3500.0
kleinwagen;2650.0
kombi;4150.0
bus;4800.0
kombi;6700.0
suv;24300.0
limousine;799.0
kleinwagen;290.0
cabrio;8990.0
kombi;24400.0
limousine;3800.0
limousine;1000.0
kombi;1100.0
kombi;10900.0
kombi;4150.0
limousine;2500.0
limousine;16950.0
kleinwagen;3500.0
limousine;4150.0
kleinwagen;150.0
suv;16900.0
limousine;2000.0
kombi;10350.0
limousine;2200.0
limousine;3600.0
kombi;5500.0
;1300.0
kleinwagen;3399.0
suv;4500.0
bus;11500.0
suv;15999.0
;1500.0
andere;470.0
kleinwagen;3990.0
;750.0
limousine;18750.0
;1690.0
kleinwagen;5200.0
andere;4400.0
limousine;19999.0
limousine;1500.0
kombi;8499.0
kombi;1000.0
kleinwagen;500.0
kleinwagen;550.0
kombi;0.0
limousine;3000.0
kombi;13999.0
suv;16800.0
kleinwagen;14990.0
bus;899.0
kombi;200.0
limousine;26290.0
limousine;3600.0
bus;4500.0
kombi;3500.0
limousine;2999.0
;8300.0
suv;29500.0
bus;2200.0
coupe;1800.0
;200.0
cabrio;185000.0
kombi;500.0
kombi;7999.0
bus;1550.0
;16500.0
limousine;6600.0
kleinwagen;850.0
limousine;550.0
bus;16000.0
kombi;2500.0
;0.0
limousine;8000.0
kleinwagen;15900.0
kleinwagen;6290.0
cabrio;2900.0
kombi;850.0
kombi;16900.0
limousine;2400.0
limousine;16900.0
;100.0
limousine;5800.0
coupe;16900.0
kleinwagen;6700.0
kleinwagen;1899.0
kleinwagen;1450.0
cabrio;3500.0
bus;17800.0
kombi;15500.0
limousine;1000.0
limousine;4500.0
limousine;5000.0
suv;10500.0
limousine;3200.0
kleinwagen;1200.0
kombi;3998.0
limousine;8599.0
;4500.0
kleinwagen;1200.0
kombi;700.0
kleinwagen;1599.0
bus;5100.0
;6500.0
kleinwagen;10900.0
limousine;1350.0
kleinwagen;399.0
kleinwagen;1900.0
kombi;2200.0
kleinwagen;750.0
coupe;2999.0
cabrio;5100.0
kombi;800.0
suv;4477.0
bus;3500.0
kleinwagen;450.0
cabrio;20900.0
cabrio;2500.0
cabrio;36900.0
;475.0
bus;3250.0
suv;6400.0
limousine;699.0
limousine;3500.0
cabrio;5350.0
kleinwagen;9000.0
;500.0
kleinwagen;998.0
kleinwagen;1900.0
kombi;1150.0
limousine;1649.0
bus;15800.0
limousine;1900.0
coupe;1200.0
cabrio;15490.0
;6600.0
;500.0
kleinwagen;350.0
limousine;6470.0
kleinwagen;900.0
limousine;2200.0
;199.0
kombi;800.0
;3599.0
limousine;3500.0
kleinwagen;4300.0
limousine;375.0
suv;12500.0
kleinwagen;1150.0
limousine;1500.0
limousine;777.0
bus;16500.0
kombi;1600.0
kleinwagen;1900.0
limousine;2100.0
suv;6490.0
coupe;16700.0
limousine;3600.0
suv;4500.0
;1.0
coupe;27750.0
kombi;12799.0
limousine;999.0
kleinwagen;380.0
kleinwagen;550.0
kleinwagen;150.0
;3349.0
bus;1500.0
limousine;300.0
;860.0
kombi;5200.0
limousine;2950.0
;6500.0
kleinwagen;4500.0
;1400.0
kleinwagen;5500.0
coupe;1900.0
limousine;899.0
;400.0
limousine;4000.0
limousine;4800.0
kleinwagen;7900.0
kombi;8950.0
limousine;289.0
limousine;8000.0
kleinwagen;920.0
cabrio;5200.0
kleinwagen;500.0
limousine;3600.0
;1300.0
;40.0
kleinwagen;2900.0
coupe;14900.0
kleinwagen;750.0
kombi;7999.0
;1750.0
bus;800.0
kombi;400.0
limousine;36750.0
limousine;19000.0
kleinwagen;2000.0
limousine;8900.0
kleinwagen;1000.0
kombi;4850.0
kombi;18999.0
cabrio;850.0
kleinwagen;2950.0
coupe;1000.0
kleinwagen;21500.0
limousine;650.0
kleinwagen;1499.0
bus;22999.0
bus;2795.0
limousine;6300.0
limousine;1000.0
suv;4600.0
kleinwagen;7600.0
kombi;300.0
kleinwagen;2399.0
limousine;2350.0
kleinwagen;4600.0
cabrio;7700.0
bus;14399.0
kleinwagen;7499.0
cabrio;1200.0
kleinwagen;2900.0
limousine;2250.0
suv;13666.0
limousine;5900.0
kleinwagen;2999.0
kleinwagen;750.0
limousine;2500.0
cabrio;23000.0
kombi;500.0
kleinwagen;2990.0
kombi;5999.0
bus;5750.0
limousine;1700.0
cabrio;5390.0
kombi;4200.0
cabrio;400.0
limousine;500.0
kleinwagen;4500.0
kleinwagen;650.0
kombi;5850.0
kleinwagen;1600.0
limousine;899.0
limousine;2700.0
;1290.0
bus;4890.0
limousine;6800.0
kombi;1400.0
bus;6000.0
kombi;1000.0
kleinwagen;8100.0
limousine;39990.0
kombi;7500.0
limousine;1.0
cabrio;6999.0
limousine;500.0
limousine;4800.0
limousine;2300.0
kleinwagen;1550.0
kleinwagen;870.0
kombi;1190.0
;749.0
kleinwagen;250.0
cabrio;4444.0
limousine;5399.0
limousine;2100.0
bus;25000.0
limousine;75.0
limousine;3900.0
kleinwagen;4200.0
limousine;34200.0
bus;1000.0
limousine;1500.0
limousine;2300.0
kleinwagen;790.0
kombi;9990.0
kombi;1150.0
cabrio;1400.0
limousine;1990.0
cabrio;16999.0
kombi;1390.0
kleinwagen;1600.0
limousine;1800.0
kleinwagen;3700.0
kleinwagen;650.0
bus;500.0
limousine;5200.0
;26900.0
kleinwagen;2399.0
limousine;1400.0
limousine;1500.0
;300.0
coupe;5300.0
;6000.0
limousine;1000.0
kleinwagen;8700.0
cabrio;14299.0
kombi;4300.0
bus;600.0
;1600.0
;450.0
coupe;2000.0
bus;8900.0
limousine;6222.0
limousine;6650.0
kleinwagen;750.0
limousine;27499.0
kleinwagen;420.0
kleinwagen;2150.0
limousine;650.0
bus;34500.0
;6800.0
kleinwagen;3150.0
coupe;3999.0
limousine;16000.0
;0.0
bus;3999.0
limousine;1500.0
limousine;1150.0
;10000.0
kombi;5600.0
kleinwagen;250.0
limousine;890.0
suv;10200.0
kombi;3500.0
suv;4300.0
bus;0.0
coupe;2350.0
andere;200.0
kleinwagen;1444.0
kleinwagen;1.0
kombi;1500.0
;800.0
kombi;1500.0
kombi;3900.0
limousine;2650.0
