vehicletype;brand;price
kombi;toyota;1250.0
kleinwagen;ford;200.0
kleinwagen;audi;1990.0
limousine;sonstige_autos;500.0
kleinwagen;volkswagen;0.0
bus;mercedes_benz;13500.0
;renault;1150.0
kombi;skoda;8999.0
limousine;bmw;14000.0
kombi;audi;1385.0
kleinwagen;renault;999.0
kombi;mercedes_benz;14430.0
kleinwagen;volkswagen;650.0
kleinwagen;volkswagen;1000.0
limousine;bmw;3000.0
kombi;opel;3800.0
kombi;skoda;14900.0
kombi;sonstige_autos;3900.0
suv;jeep;3200.0
kleinwagen;opel;150.0
kleinwagen;peugeot;0.0
cabrio;volkswagen;5699.0
kombi;bmw;4950.0
limousine;audi;700.0
limousine;volkswagen;4590.0
cabrio;mercedes_benz;6900.0
limousine;mercedes_benz;4000.0
kleinwagen;seat;10900.0
limousine;volkswagen;600.0
limousine;volkswagen;300.0
kleinwagen;ford;1250.0
kombi;volkswagen;750.0
cabrio;peugeot;5800.0
kleinwagen;ford;750.0
coupe;mercedes_benz;6000.0
kleinwagen;opel;500.0
kleinwagen;skoda;5990.0
coupe;bmw;800.0
kombi;saab;4250.0
;hyundai;7000.0
;bmw;8500.0
andere;volkswagen;6500.0
limousine;mercedes_benz;2850.0
cabrio;mazda;3.0
;volkswagen;9200.0
kleinwagen;opel;2800.0
limousine;volkswagen;1200.0
cabrio;bmw;4750.0
limousine;bmw;28250.0
kombi;mercedes_benz;7400.0
limousine;opel;1600.0
kleinwagen;fiat;0.0
kleinwagen;volkswagen;390.0
limousine;renault;0.0
bus;ford;3300.0
kleinwagen;volkswagen;4250.0
cabrio;smart;4000.0
coupe;alfa_romeo;4200.0
kleinwagen;ford;12800.0
kombi;skoda;18500.0
limousine;audi;1600.0
kleinwagen;lancia;300.0
limousine;mercedes_benz;3280.0
kombi;volkswagen;12950.0
;opel;2500.0
kleinwagen;volkswagen;1450.0
limousine;opel;500.0
kleinwagen;peugeot;3200.0
bus;renault;1200.0
coupe;mercedes_benz;4800.0
bus;ford;11890.0
limousine;opel;2800.0
kleinwagen;porsche;140.0
coupe;audi;21800.0
kombi;ford;1450.0
andere;nissan;750.0
limousine;volkswagen;2200.0
cabrio;bmw;11000.0
kleinwagen;volkswagen;2800.0
;mercedes_benz;9950.0
;fiat;1800.0
suv;chevrolet;4200.0
kombi;mitsubishi;550.0
kleinwagen;opel;5000.0
limousine;mercedes_benz;3200.0
kleinwagen;daewoo;1250.0
;opel;2250.0
kleinwagen;subaru;400.0
;volkswagen;700.0
kombi;bmw;15900.0
;seat;5400.0
limousine;hyundai;4499.0
cabrio;audi;17000.0
cabrio;volkswagen;7350.0
kombi;bmw;15900.0
limousine;subaru;23000.0
limousine;toyota;5750.0
;mini;45.0
kleinwagen;nissan;777.0
kleinwagen;opel;1500.0
bus;citroen;9300.0
bus;volkswagen;29700.0
coupe;audi;4300.0
kombi;skoda;3700.0
cabrio;peugeot;2699.0
limousine;mercedes_benz;2200.0
kleinwagen;toyota;1400.0
kleinwagen;volkswagen;3200.0
;opel;200.0
kleinwagen;mercedes_benz;2800.0
limousine;bmw;31500.0
kombi;skoda;599.0
kleinwagen;volkswagen;5500.0
kombi;mercedes_benz;6990.0
cabrio;peugeot;4900.0
limousine;daihatsu;400.0
andere;opel;4500.0
;mercedes_benz;950.0
kombi;opel;1799.0
;volkswagen;3000.0
limousine;mitsubishi;800.0
bus;sonstige_autos;11500.0
limousine;mercedes_benz;3999.0
kombi;audi;9100.0
limousine;bmw;2000.0
limousine;opel;1400.0
kombi;opel;5900.0
cabrio;volkswagen;849.0
kleinwagen;audi;2300.0
limousine;sonstige_autos;9200.0
kleinwagen;volkswagen;1700.0
coupe;volkswagen;11500.0
limousine;skoda;1700.0
cabrio;chrysler;12990.0
kleinwagen;volkswagen;5799.0
kombi;bmw;4000.0
kleinwagen;ford;500.0
suv;toyota;0.0
kleinwagen;ford;1850.0
;jaguar;25000.0
;volkswagen;4000.0
kleinwagen;volkswagen;950.0
kombi;volkswagen;4600.0
limousine;mercedes_benz;6900.0
cabrio;citroen;3950.0
kleinwagen;renault;599.0
limousine;bmw;12900.0
kleinwagen;smart;3500.0
limousine;opel;1799.0
kleinwagen;skoda;8500.0
kombi;volkswagen;1399.0
kleinwagen;smart;1790.0
kombi;peugeot;1000.0
cabrio;smart;5500.0
kleinwagen;suzuki;5400.0
coupe;mercedes_benz;7350.0
andere;seat;0.0
limousine;mercedes_benz;15990.0
;mazda;9500.0
limousine;bmw;7999.0
andere;mercedes_benz;5950.0
kombi;audi;5699.0
kleinwagen;volkswagen;800.0
;renault;1190.0
coupe;porsche;24400.0
kleinwagen;volkswagen;1212.0
limousine;mercedes_benz;2590.0
bus;volkswagen;0.0
coupe;mercedes_benz;5400.0
;opel;3800.0
limousine;mercedes_benz;6600.0
kleinwagen;opel;1000.0
;volkswagen;3000.0
kleinwagen;volkswagen;2400.0
suv;dacia;9999.0
limousine;ford;1700.0
bus;citroen;5100.0
kombi;audi;15000.0
cabrio;peugeot;5400.0
kombi;bmw;1650.0
kombi;fiat;700.0
bus;opel;1995.0
limousine;opel;750.0
cabrio;ford;3200.0
;fiat;120.0
limousine;audi;1800.0
cabrio;bmw;7450.0
cabrio;bmw;15490.0
limousine;bmw;16400.0
limousine;mercedes_benz;17700.0
limousine;mercedes_benz;2400.0
kombi;ford;490.0
coupe;opel;700.0
;ford;999.0
kleinwagen;opel;550.0
limousine;opel;3800.0
bus;renault;1799.0
;audi;4600.0
limousine;volkswagen;1650.0
limousine;bmw;1890.0
kleinwagen;daihatsu;1000.0
limousine;peugeot;0.0
kleinwagen;renault;600.0
kombi;toyota;1900.0
;volkswagen;600.0
suv;volkswagen;16960.0
;opel;250.0
kombi;volkswagen;6250.0
suv;mercedes_benz;26500.0
bus;opel;7900.0
;renault;250.0
suv;kia;5300.0
limousine;citroen;7500.0
coupe;volkswagen;14400.0
kleinwagen;volkswagen;2100.0
limousine;opel;400.0
kleinwagen;rover;249.0
;volkswagen;350.0
;volkswagen;600.0
kombi;subaru;7150.0
kombi;audi;20900.0
suv;volkswagen;3400.0
limousine;bmw;5800.0
kombi;bmw;5500.0
limousine;mercedes_benz;11990.0
coupe;volkswagen;25345.0
kleinwagen;volkswagen;4950.0
bus;peugeot;17800.0
kleinwagen;hyundai;888.0
kleinwagen;opel;555.0
limousine;audi;10900.0
;volkswagen;2349.0
kleinwagen;smart;3550.0
limousine;volkswagen;12500.0
limousine;mercedes_benz;1650.0
limousine;bmw;13000.0
limousine;mercedes_benz;7900.0
limousine;volkswagen;2200.0
kleinwagen;peugeot;850.0
;honda;1500.0
kombi;mercedes_benz;3300.0
limousine;volkswagen;2500.0
kombi;renault;450.0
limousine;audi;6300.0
limousine;audi;10000.0
limousine;volkswagen;950.0
suv;jeep;9000.0
;honda;1300.0
limousine;mitsubishi;1390.0
kombi;volvo;4200.0
kleinwagen;skoda;9299.0
cabrio;mazda;6399.0
limousine;audi;8500.0
limousine;ford;1900.0
kleinwagen;ford;5600.0
cabrio;smart;3300.0
kleinwagen;volkswagen;1350.0
kombi;bmw;51000.0
limousine;opel;3000.0
kombi;mercedes_benz;2100.0
limousine;audi;10900.0
kleinwagen;volkswagen;6299.0
kombi;volkswagen;18500.0
kombi;renault;1300.0
coupe;mercedes_benz;4200.0
kleinwagen;fiat;4450.0
;bmw;1200.0
bus;volkswagen;7777.0
bus;opel;2000.0
limousine;opel;4200.0
suv;renault;2800.0
limousine;bmw;10999.0
kombi;mercedes_benz;1999.0
kombi;volkswagen;3999.0
kombi;ford;6490.0
coupe;porsche;4490.0
limousine;bmw;6050.0
limousine;mercedes_benz;1.0
suv;land_rover;50950.0
bus;ford;7299.0
limousine;ford;5500.0
limousine;volvo;1500.0
kleinwagen;renault;350.0
kleinwagen;renault;800.0
limousine;bmw;1199.0
limousine;volkswagen;6199.0
bus;volkswagen;4900.0
kleinwagen;citroen;4000.0
bus;renault;3050.0
limousine;opel;8350.0
limousine;fiat;450.0
limousine;opel;1400.0
cabrio;volvo;12400.0
kombi;bmw;8900.0
kombi;bmw;12900.0
kleinwagen;ford;799.0
coupe;audi;20990.0
kombi;bmw;3700.0
bus;mercedes_benz;5500.0
kleinwagen;renault;2350.0
cabrio;bmw;5200.0
bus;mercedes_benz;6800.0
kombi;hyundai;700.0
kombi;audi;1550.0
kleinwagen;volkswagen;850.0
limousine;bmw;11000.0
suv;opel;9700.0
cabrio;sonstige_autos;3999.0
kombi;skoda;7500.0
;renault;2000.0
kleinwagen;fiat;600.0
limousine;mercedes_benz;3950.0
;volkswagen;1800.0
limousine;audi;33499.0
kombi;audi;2001.0
coupe;audi;24750.0
kleinwagen;peugeot;2650.0
kleinwagen;seat;4450.0
limousine;bmw;8000.0
coupe;bmw;14499.0
kleinwagen;ford;1780.0
kombi;volkswagen;5100.0
kleinwagen;volkswagen;0.0
kombi;mazda;0.0
;lancia;1900.0
kombi;mercedes_benz;1500.0
kleinwagen;opel;5750.0
suv;volkswagen;15700.0
coupe;porsche;7924.0
limousine;audi;4950.0
bus;seat;0.0
limousine;bmw;12990.0
limousine;volkswagen;3999.0
;seat;1500.0
kleinwagen;renault;0.0
suv;bmw;42500.0
kleinwagen;volkswagen;1000.0
kleinwagen;smart;2699.0
kleinwagen;volkswagen;2490.0
;ford;450.0
limousine;bmw;2500.0
kombi;ford;5450.0
kombi;ford;350.0
limousine;volkswagen;5200.0
;opel;1199.0
;toyota;1500.0
kombi;audi;3500.0
limousine;bmw;1850.0
bus;ford;6750.0
bus;mitsubishi;4500.0
kombi;peugeot;14990.0
kombi;mercedes_benz;1900.0
kombi;volkswagen;1800.0
limousine;bmw;12500.0
bus;volkswagen;23950.0
kleinwagen;renault;1100.0
coupe;porsche;42900.0
kleinwagen;ford;980.0
limousine;seat;18600.0
;volkswagen;200.0
kombi;audi;8900.0
cabrio;audi;10500.0
limousine;opel;1550.0
limousine;mercedes_benz;5200.0
kleinwagen;ford;1100.0
coupe;bmw;2950.0
;seat;30.0
;smart;2350.0
limousine;audi;4900.0
kombi;bmw;2500.0
limousine;audi;4990.0
cabrio;ford;550.0
cabrio;volkswagen;390.0
kombi;renault;1600.0
limousine;bmw;2500.0
kleinwagen;honda;2250.0
kombi;volkswagen;1500.0
coupe;bmw;0.0
kleinwagen;fiat;3550.0
limousine;bmw;7100.0
kleinwagen;toyota;500.0
kombi;citroen;2000.0
coupe;mercedes_benz;3999.0
limousine;mercedes_benz;1300.0
limousine;audi;999.0
;renault;280.0
bus;volkswagen;5999.0
cabrio;volkswagen;690.0
coupe;mercedes_benz;25000.0
kleinwagen;renault;850.0
kombi;audi;450.0
;audi;3450.0
limousine;bmw;9599.0
bus;mercedes_benz;25900.0
limousine;skoda;1999.0
limousine;mercedes_benz;2800.0
kleinwagen;peugeot;1350.0
kleinwagen;ford;560.0
kleinwagen;opel;800.0
kleinwagen;renault;6940.0
limousine;volkswagen;1300.0
kombi;volkswagen;1450.0
limousine;bmw;3500.0
coupe;ford;1200.0
limousine;audi;3250.0
coupe;porsche;35911.0
coupe;bmw;5299.0
bus;volkswagen;3500.0
bus;fiat;2800.0
suv;dacia;5800.0
limousine;audi;13490.0
kleinwagen;volkswagen;650.0
coupe;audi;27300.0
kombi;skoda;2400.0
kleinwagen;peugeot;4900.0
limousine;mitsubishi;5790.0
kleinwagen;volkswagen;7000.0
limousine;bmw;4700.0
limousine;bmw;899.0
limousine;mercedes_benz;1800.0
kombi;mercedes_benz;1450.0
coupe;audi;2600.0
limousine;audi;14990.0
suv;honda;2700.0
coupe;opel;5200.0
cabrio;citroen;3200.0
limousine;audi;20000.0
cabrio;mercedes_benz;36890.0
limousine;volkswagen;0.0
limousine;volkswagen;1600.0
limousine;volkswagen;6799.0
kombi;ford;1200.0
kombi;renault;400.0
limousine;opel;199.0
;volkswagen;7500.0
kleinwagen;renault;2199.0
bus;sonstige_autos;1500.0
limousine;audi;3299.0
kleinwagen;hyundai;1200.0
kleinwagen;opel;750.0
;bmw;2200.0
limousine;opel;1099.0
kleinwagen;renault;3500.0
kleinwagen;volkswagen;1150.0
kleinwagen;ford;1300.0
;seat;650.0
coupe;bmw;4000.0
coupe;mercedes_benz;14500.0
kleinwagen;renault;3599.0
;sonstige_autos;300.0
;renault;3500.0
kombi;mercedes_benz;999.0
cabrio;opel;3590.0
limousine;audi;2250.0
;opel;1.0
kleinwagen;opel;4200.0
limousine;renault;500.0
;mercedes_benz;5000.0
bus;ford;900.0
kombi;alfa_romeo;1900.0
;ford;135.0
limousine;volkswagen;18999.0
kleinwagen;ford;850.0
bus;mazda;1490.0
kleinwagen;mercedes_benz;799.0
kleinwagen;peugeot;400.0
limousine;chrysler;8150.0
coupe;hyundai;1499.0
limousine;opel;1740.0
coupe;audi;7999.0
kleinwagen;smart;5350.0
bus;opel;13450.0
kombi;audi;3800.0
limousine;mercedes_benz;2800.0
kleinwagen;opel;1700.0
bus;volkswagen;10999.0
limousine;mazda;999.0
andere;citroen;850.0
kleinwagen;fiat;8900.0
;fiat;8599.0
kleinwagen;volkswagen;1100.0
kombi;volkswagen;8000.0
limousine;bmw;5595.0
cabrio;volkswagen;2000.0
;mercedes_benz;400.0
kombi;audi;7500.0
coupe;mercedes_benz;4900.0
kombi;audi;4999.0
limousine;mercedes_benz;11000.0
kleinwagen;mazda;7550.0
kombi;volkswagen;2300.0
cabrio;mazda;8900.0
limousine;bmw;7980.0
limousine;bmw;18000.0
kombi;renault;400.0
kombi;bmw;14300.0
kombi;chrysler;2300.0
kleinwagen;seat;6400.0
limousine;seat;20000.0
kombi;bmw;4499.0
kombi;mercedes_benz;728.0
limousine;bmw;2400.0
bus;ford;24000.0
kombi;bmw;15900.0
kleinwagen;opel;300.0
coupe;volkswagen;12899.0
limousine;mercedes_benz;27999.0
limousine;volkswagen;1150.0
limousine;bmw;16000.0
limousine;fiat;4150.0
kleinwagen;mini;4350.0
kleinwagen;volkswagen;1400.0
limousine;audi;1100.0
bus;volkswagen;23850.0
kleinwagen;mini;9999.0
kleinwagen;seat;6200.0
;volkswagen;3500.0
limousine;mercedes_benz;7700.0
limousine;mercedes_benz;1350.0
kleinwagen;fiat;2999.0
limousine;audi;12200.0
;opel;1000.0
kleinwagen;volkswagen;3500.0
kombi;toyota;2600.0
kombi;skoda;16400.0
kleinwagen;peugeot;1700.0
kombi;mercedes_benz;26000.0
;peugeot;2199.0
kleinwagen;volkswagen;3699.0
kleinwagen;seat;4090.0
limousine;mercedes_benz;650.0
bus;volkswagen;4900.0
bus;renault;2500.0
suv;opel;23300.0
limousine;renault;950.0
kombi;volkswagen;1100.0
coupe;bmw;4100.0
bus;opel;5600.0
kombi;opel;4000.0
kleinwagen;smart;5799.0
limousine;mercedes_benz;4300.0
kleinwagen;ford;600.0
;ford;500.0
limousine;audi;11500.0
kleinwagen;smart;1000.0
;mazda;300.0
bus;renault;1700.0
kleinwagen;volkswagen;4490.0
limousine;alfa_romeo;6800.0
bus;volkswagen;2000.0
limousine;audi;1500.0
bus;renault;2.0
kombi;volkswagen;950.0
limousine;bmw;10999.0
;ford;0.0
kleinwagen;volkswagen;1400.0
kleinwagen;volkswagen;600.0
cabrio;bmw;2600.0
limousine;volkswagen;2150.0
limousine;audi;3900.0
limousine;bmw;3199.0
cabrio;bmw;3200.0
limousine;bmw;5200.0
kombi;opel;1390.0
suv;audi;29100.0
kombi;audi;39900.0
cabrio;audi;7660.0
bus;renault;2800.0
kleinwagen;smart;0.0
limousine;volkswagen;6575.0
kombi;audi;7255.0
kombi;skoda;2390.0
limousine;bmw;8888.0
kleinwagen;volkswagen;350.0
kleinwagen;mini;8499.0
kleinwagen;opel;750.0
limousine;volkswagen;14900.0
bus;seat;1500.0
kleinwagen;renault;5200.0
kleinwagen;volkswagen;4350.0
;volkswagen;880.0
kleinwagen;volkswagen;2600.0
;volkswagen;0.0
limousine;mercedes_benz;28599.0
kombi;volkswagen;2500.0
kombi;sonstige_autos;2353.0
cabrio;opel;1100.0
kleinwagen;volkswagen;0.0
bus;volkswagen;34700.0
kleinwagen;volkswagen;1350.0
limousine;bmw;7500.0
kleinwagen;fiat;1000.0
limousine;volkswagen;7700.0
bus;volkswagen;14700.0
limousine;opel;0.0
coupe;opel;0.0
limousine;audi;15000.0
bus;volkswagen;2600.0
limousine;volkswagen;1990.0
kleinwagen;renault;1750.0
kleinwagen;nissan;950.0
kleinwagen;ford;250.0
coupe;subaru;13000.0
kleinwagen;smart;1599.0
limousine;renault;1590.0
limousine;volkswagen;6299.0
limousine;mercedes_benz;7950.0
coupe;mercedes_benz;4450.0
kleinwagen;citroen;7900.0
kombi;volkswagen;2800.0
cabrio;porsche;14999.0
cabrio;opel;999.0
limousine;seat;3800.0
kombi;ford;850.0
kleinwagen;opel;500.0
kleinwagen;opel;900.0
limousine;volkswagen;6499.0
kombi;volkswagen;9250.0
limousine;bmw;8000.0
bus;volkswagen;4590.0
kleinwagen;smart;2750.0
kombi;mercedes_benz;2250.0
limousine;mercedes_benz;8100.0
kombi;audi;799.0
kombi;seat;25290.0
suv;ford;10990.0
bus;opel;1100.0
andere;nissan;5289.0
limousine;opel;600.0
kleinwagen;smart;4000.0
kombi;audi;19499.0
bus;volkswagen;8700.0
limousine;mazda;1450.0
kleinwagen;ford;400.0
limousine;bmw;3490.0
coupe;alfa_romeo;4200.0
kleinwagen;opel;500.0
bus;peugeot;1500.0
limousine;mazda;799.0
limousine;audi;1400.0
coupe;honda;560.0
limousine;audi;16999.0
coupe;mercedes_benz;0.0
limousine;bmw;1950.0
kleinwagen;fiat;999.0
bus;renault;950.0
;chrysler;1100.0
;renault;890.0
suv;sonstige_autos;11900.0
suv;mercedes_benz;29500.0
kombi;audi;5400.0
kleinwagen;ford;2850.0
;opel;950.0
limousine;mercedes_benz;11111.0
kombi;volvo;2000.0
kombi;audi;9000.0
;ford;150.0
limousine;volkswagen;30.0
limousine;alfa_romeo;1899.0
kleinwagen;ford;800.0
kleinwagen;fiat;1300.0
andere;bmw;700.0
kombi;bmw;8800.0
limousine;bmw;16800.0
limousine;opel;5890.0
cabrio;alfa_romeo;4800.0
limousine;mercedes_benz;11650.0
limousine;mercedes_benz;749.0
coupe;porsche;14500.0
;volkswagen;1800.0
kleinwagen;opel;599.0
kleinwagen;nissan;250.0
limousine;audi;7000.0
limousine;volkswagen;1500.0
kleinwagen;smart;3600.0
kombi;ford;1400.0
kleinwagen;volkswagen;600.0
cabrio;mercedes_benz;4550.0
cabrio;bmw;12999.0
limousine;mitsubishi;1000.0
limousine;bmw;9900.0
cabrio;peugeot;6200.0
limousine;lada;8400.0
;bmw;5500.0
cabrio;mercedes_benz;19995.0
limousine;mercedes_benz;0.0
limousine;ford;6900.0
kombi;ford;395.0
limousine;mercedes_benz;5200.0
limousine;audi;1150.0
limousine;audi;3850.0
kombi;peugeot;2300.0
kombi;opel;1500.0
kleinwagen;volkswagen;1500.0
;ford;500.0
kleinwagen;volkswagen;2700.0
limousine;opel;1000.0
limousine;mercedes_benz;1690.0
;kia;2999.0
limousine;mercedes_benz;1600.0
bus;volkswagen;48000.0
kombi;volkswagen;10000.0
bus;renault;1800.0
kleinwagen;seat;6400.0
bus;mercedes_benz;20999.0
limousine;audi;9500.0
coupe;bmw;650.0
kombi;mercedes_benz;7900.0
limousine;bmw;4499.0
suv;hyundai;12000.0
kombi;volkswagen;999.0
kombi;audi;10950.0
;volkswagen;4000.0
kombi;audi;8990.0
suv;nissan;7900.0
cabrio;volkswagen;799.0
cabrio;renault;1850.0
kleinwagen;opel;250.0
kombi;audi;12900.0
kombi;volkswagen;0.0
kleinwagen;volkswagen;750.0
kleinwagen;skoda;2000.0
limousine;renault;1390.0
kleinwagen;mini;6880.0
limousine;volkswagen;2850.0
limousine;audi;1399.0
suv;opel;10599.0
cabrio;honda;650.0
limousine;opel;0.0
kleinwagen;opel;800.0
kombi;peugeot;2450.0
kleinwagen;volkswagen;7450.0
kleinwagen;daihatsu;1999.0
;volkswagen;4999.0
cabrio;bmw;17900.0
coupe;opel;1300.0
kombi;bmw;1500.0
limousine;opel;1200.0
suv;bmw;16990.0
kleinwagen;ford;6400.0
kleinwagen;chevrolet;750.0
limousine;bmw;650.0
limousine;seat;2450.0
limousine;audi;7999.0
bus;mercedes_benz;5490.0
limousine;mitsubishi;500.0
coupe;saab;1099.0
limousine;bmw;18950.0
cabrio;audi;10250.0
kleinwagen;peugeot;3500.0
kombi;volvo;3000.0
limousine;volkswagen;550.0
limousine;volkswagen;2100.0
suv;audi;20500.0
cabrio;mercedes_benz;7200.0
bus;ford;5850.0
kleinwagen;renault;749.0
limousine;alfa_romeo;1300.0
bus;volkswagen;4500.0
kleinwagen;opel;600.0
coupe;bmw;1800.0
;volkswagen;10500.0
kleinwagen;peugeot;1850.0
kombi;seat;21500.0
limousine;bmw;12900.0
kombi;mercedes_benz;1199.0
bus;volkswagen;900.0
andere;volkswagen;120.0
kombi;volkswagen;5900.0
limousine;ford;3399.0
;volkswagen;550.0
coupe;audi;16900.0
bus;volkswagen;12700.0
bus;renault;600.0
kombi;opel;899.0
cabrio;volkswagen;8450.0
kleinwagen;volkswagen;150.0
kleinwagen;ford;5150.0
limousine;volvo;1500.0
cabrio;mercedes_benz;4590.0
kombi;bmw;2600.0
bus;renault;8499.0
bus;mitsubishi;500.0
kleinwagen;fiat;1200.0
limousine;mazda;2399.0
limousine;volkswagen;980.0
cabrio;volkswagen;14990.0
limousine;renault;200.0
bus;mazda;1280.0
limousine;hyundai;8000.0
kleinwagen;volkswagen;700.0
limousine;volkswagen;899.0
limousine;mercedes_benz;4999.0
coupe;nissan;300.0
bus;volkswagen;5499.0
suv;land_rover;43550.0
kombi;bmw;1650.0
suv;jeep;3900.0
kleinwagen;mini;8500.0
;smart;2150.0
;volkswagen;500.0
limousine;peugeot;1800.0
kleinwagen;fiat;750.0
limousine;volkswagen;3000.0
limousine;mercedes_benz;5700.0
bus;opel;500.0
kleinwagen;opel;850.0
kombi;mini;16990.0
;fiat;2999.0
limousine;bmw;11300.0
limousine;bmw;4000.0
bus;volkswagen;8950.0
limousine;bmw;1700.0
limousine;skoda;19990.0
kombi;mercedes_benz;1199.0
limousine;volkswagen;850.0
kleinwagen;honda;1300.0
limousine;bmw;39900.0
;opel;1000.0
kleinwagen;volkswagen;2800.0
suv;audi;30000.0
kombi;volkswagen;2750.0
;volkswagen;299.0
;opel;8200.0
kombi;volkswagen;7649.0
suv;nissan;950.0
suv;ford;19999.0
kleinwagen;seat;1000.0
kleinwagen;smart;1450.0
kleinwagen;peugeot;4900.0
kleinwagen;ford;1899.0
;ford;1300.0
;volkswagen;0.0
cabrio;mazda;7890.0
kleinwagen;smart;2800.0
limousine;daewoo;1250.0
cabrio;sonstige_autos;5950.0
limousine;citroen;0.0
cabrio;porsche;24987.0
limousine;mercedes_benz;15500.0
kleinwagen;fiat;0.0
limousine;bmw;15750.0
limousine;alfa_romeo;1450.0
kleinwagen;volkswagen;2900.0
;volkswagen;11000.0
kombi;skoda;11999.0
kombi;opel;0.0
;ford;0.0
bus;volkswagen;7700.0
suv;porsche;37000.0
limousine;bmw;2900.0
kleinwagen;volkswagen;0.0
coupe;audi;14295.0
limousine;seat;15000.0
kleinwagen;opel;1399.0
limousine;mercedes_benz;13500.0
kleinwagen;opel;350.0
;opel;550.0
kleinwagen;mercedes_benz;0.0
;volkswagen;2250.0
bus;volkswagen;19900.0
kleinwagen;skoda;980.0
kombi;skoda;6550.0
cabrio;mini;8750.0
;sonstige_autos;400.0
kleinwagen;ford;6499.0
limousine;volkswagen;2900.0
suv;audi;21950.0
kombi;audi;0.0
kombi;audi;22900.0
kleinwagen;volkswagen;2250.0
limousine;opel;6700.0
;bmw;12.0
cabrio;peugeot;2750.0
kombi;ford;1250.0
kombi;opel;1950.0
coupe;mercedes_benz;9300.0
kleinwagen;volkswagen;400.0
kombi;bmw;6500.0
kleinwagen;fiat;1999.0
limousine;opel;760.0
limousine;honda;3100.0
;volkswagen;1200.0
kombi;mercedes_benz;1800.0
;volkswagen;400.0
limousine;volkswagen;7900.0
suv;land_rover;59900.0
limousine;volkswagen;7300.0
kombi;mercedes_benz;16899.0
limousine;mercedes_benz;1600.0
bus;volkswagen;5000.0
kombi;audi;8900.0
;bmw;799.0
kombi;volkswagen;999.0
kombi;mercedes_benz;7700.0
kleinwagen;mini;16350.0
limousine;volkswagen;5200.0
;opel;180.0
limousine;volkswagen;9750.0
limousine;volkswagen;2600.0
kombi;audi;21800.0
kleinwagen;audi;11900.0
bus;fiat;1200.0
limousine;audi;29500.0
kleinwagen;renault;2986.0
;honda;0.0
kleinwagen;opel;1099.0
limousine;volkswagen;2800.0
kleinwagen;nissan;400.0
kleinwagen;peugeot;780.0
kleinwagen;ford;690.0
kombi;volkswagen;0.0
kombi;bmw;2100.0
kleinwagen;citroen;3250.0
;peugeot;1500.0
kleinwagen;renault;500.0
limousine;bmw;2450.0
bus;volkswagen;7400.0
limousine;mercedes_benz;14499.0
kombi;ford;18500.0
kombi;ford;3700.0
bus;renault;1100.0
kleinwagen;renault;1500.0
;rover;1499.0
coupe;bmw;2850.0
andere;bmw;2500.0
limousine;volkswagen;0.0
limousine;mercedes_benz;5000.0
kleinwagen;fiat;600.0
limousine;audi;0.0
kombi;subaru;5600.0
limousine;volkswagen;18999.0
kleinwagen;opel;250.0
limousine;ford;10500.0
limousine;volkswagen;580.0
kleinwagen;volkswagen;3900.0
limousine;volkswagen;9500.0
kombi;skoda;7200.0
;lada;199.0
kombi;volkswagen;1099.0
kombi;audi;3600.0
bus;volkswagen;3500.0
bus;volkswagen;10800.0
coupe;audi;950.0
kleinwagen;peugeot;1798.0
limousine;opel;1000.0
kombi;volkswagen;1350.0
limousine;volkswagen;450.0
limousine;sonstige_autos;100000.0
kleinwagen;seat;1050.0
kleinwagen;volkswagen;1990.0
kombi;ford;2995.0
limousine;volkswagen;16250.0
andere;bmw;1800.0
kleinwagen;volkswagen;230.0
kleinwagen;audi;4200.0
;bmw;500.0
;mercedes_benz;1400.0
suv;sonstige_autos;12500.0
kleinwagen;volkswagen;1500.0
cabrio;mercedes_benz;6200.0
kleinwagen;smart;1350.0
;bmw;4399.0
suv;land_rover;8199.0
kleinwagen;mercedes_benz;2299.0
limousine;volkswagen;27300.0
kleinwagen;opel;290.0
limousine;volkswagen;5000.0
;volkswagen;5500.0
kombi;audi;25000.0
kleinwagen;smart;14900.0
limousine;nissan;300.0
;renault;3250.0
cabrio;porsche;41964.0
cabrio;bmw;18500.0
kombi;audi;11599.0
kleinwagen;volkswagen;4999.0
kleinwagen;skoda;8300.0
bus;ford;4900.0
kleinwagen;volkswagen;5850.0
kleinwagen;volkswagen;7499.0
kleinwagen;peugeot;1350.0
kleinwagen;opel;1000.0
bus;opel;1150.0
cabrio;citroen;0.0
kleinwagen;volkswagen;380.0
limousine;opel;450.0
limousine;audi;11990.0
kombi;bmw;11250.0
limousine;opel;3500.0
kleinwagen;renault;400.0
kleinwagen;renault;1350.0
limousine;ford;4299.0
kleinwagen;mini;8500.0
limousine;volkswagen;8600.0
;ford;0.0
;volkswagen;400.0
limousine;bmw;6500.0
kleinwagen;peugeot;799.0
kombi;skoda;8450.0
;peugeot;650.0
kleinwagen;honda;200.0
;volkswagen;700.0
kombi;mitsubishi;400.0
kombi;volkswagen;1800.0
coupe;mercedes_benz;3650.0
coupe;nissan;890.0
;renault;400.0
kleinwagen;seat;9999.0
limousine;mercedes_benz;11500.0
